Symbol,Date,ROE_Percent,Asset_Growth_Rate_Percent
DD,2021-02-09,7.34,-1.71
DD,2021-05-03,7.34,-1.71
DD,2021-05-04,6.7,-32.58
DD,2021-08-02,6.7,-32.58
DD,2021-08-03,8.33,-4.11
DD,2021-11-01,8.33,-4.11
DD,2021-11-02,8.96,0.38
DD,2022-02-07,8.96,0.38
DD,2022-02-08,8.4,-0.67
DD,2022-05-02,8.4,-0.67
DD,2022-05-03,4.17,-0.69
DD,2022-08-01,4.17,-0.69
DD,2022-08-02,6.74,-2.1
DD,2022-11-07,6.74,-2.1
DD,2022-11-08,6.44,-0.77
DD,2023-02-06,6.44,-0.77
DD,2023-02-07,6.61,-6.22
DD,2023-05-01,6.61,-6.22
DD,2023-05-02,5.94,-0.36
DD,2023-08-01,5.94,-0.36
DD,2023-08-02,3.96,-1.0
DD,2023-10-31,3.96,-1.0
DD,2023-11-01,6.6,-4.08
DD,2024-02-05,6.6,-4.08
DD,2024-02-06,6.21,-1.48
DD,2024-04-30,6.21,-1.48
DD,2024-05-01,5.58,-2.17
DD,2024-07-30,5.58,-2.17
DD,2024-07-31,6.59,-3.09
DD,2024-11-04,6.59,-3.09
DD,2024-11-05,8.47,2.48
DD,2025-02-10,8.47,2.48
DD,2025-02-11,8.01,-2.2
DD,2025-05-01,8.01,-2.2
DD,2025-05-02,7.48,-1.79
DE,2019-08-16,28.68,-1.63
DE,2019-11-26,28.68,-1.63
DE,2019-11-27,25.03,7.66
DE,2020-02-20,25.03,7.66
DE,2020-02-21,17.72,-0.08
DE,2020-08-20,17.72,-0.08
DE,2020-08-21,6.55,-2.81
DE,2020-11-24,6.55,-2.81
DE,2020-11-25,23.45,0.52
DE,2021-02-18,23.45,0.52
DE,2021-02-19,36.24,4.64
DE,2021-05-20,36.24,4.64
DE,2021-05-21,49.08,2.16
DE,2021-08-19,49.08,2.16
DE,2021-08-20,42.73,4.25
DE,2021-11-23,42.73,4.25
DE,2021-11-24,30.04,-5.35
DE,2022-05-19,30.04,-5.35
DE,2022-05-20,45.72,5.63
DE,2022-08-18,45.72,5.63
DE,2022-08-19,39.72,3.23
DE,2022-11-22,39.72,3.23
DE,2022-11-23,45.73,3.7
DE,2023-02-16,45.73,3.7
DE,2023-02-17,24.91,1.77
DE,2023-05-18,24.91,1.77
DE,2023-05-19,52.32,7.34
DE,2023-08-17,52.32,7.34
DE,2023-08-18,52.43,5.13
DE,2023-11-21,52.43,5.13
DE,2023-11-22,42.27,0.67
DE,2024-02-14,42.27,0.67
DE,2024-02-15,31.94,-2.61
DE,2024-05-15,31.94,-2.61
DE,2024-05-16,42.36,4.2
DE,2024-08-14,42.36,4.2
DE,2024-08-15,30.32,2.1
DE,2024-11-20,30.32,2.1
DE,2024-11-21,21.7,-0.48
DE,2025-02-12,21.7,-0.48
DE,2025-02-13,15.34,-3.91
DE,2025-05-14,15.34,-3.91
DE,2025-05-15,30.86,3.09
DG,2019-08-29,27.07,61.35
DG,2019-12-04,27.07,61.35
DG,2019-12-05,22.45,2.88
DG,2020-03-11,22.45,2.88
DG,2020-03-12,32.08,2.26
DG,2020-05-27,32.08,2.26
DG,2020-05-28,37.76,1.84
DG,2020-08-26,37.76,1.84
DG,2020-08-27,43.26,8.86
DG,2020-12-02,43.26,8.86
DG,2020-12-03,32.03,4.02
DG,2021-03-17,32.03,4.02
DG,2021-03-18,37.68,1.18
DG,2021-05-26,37.68,1.18
DG,2021-05-27,42.0,-1.11
DG,2021-08-25,42.0,-1.11
DG,2021-08-26,41.14,-2.42
DG,2021-12-01,41.14,-2.42
DG,2021-12-02,31.61,1.0
DG,2022-03-16,31.61,1.0
DG,2022-03-17,36.98,1.72
DG,2022-05-25,36.98,1.72
DG,2022-05-26,36.17,1.55
DG,2022-08-24,36.17,1.55
DG,2022-08-25,29.57,2.39
DG,2022-11-30,29.57,2.39
DG,2022-12-01,34.27,4.76
DG,2023-03-15,34.27,4.76
DG,2023-03-16,45.32,2.72
DG,2023-05-31,45.32,2.72
DG,2023-06-01,35.86,0.26
DG,2023-08-30,35.86,0.26
DG,2023-08-31,30.66,2.48
DG,2023-12-06,30.66,2.48
DG,2023-12-07,17.33,1.99
DG,2024-03-13,17.33,1.99
DG,2024-03-14,24.35,0.75
DG,2024-05-29,24.35,0.75
DG,2024-05-30,21.14,0.56
DG,2024-08-28,21.14,0.56
DG,2024-08-29,20.99,0.69
DG,2024-12-04,20.99,0.69
DG,2024-12-05,10.77,2.59
DG,2025-03-12,10.77,2.59
DG,2025-03-13,20.4,-1.11
DG,2025-06-02,20.4,-1.11
DG,2025-06-03,20.74,-1.04
DGX,2019-07-23,17.64,-7.68
DGX,2019-10-21,17.64,-7.68
DGX,2019-10-22,17.42,5.53
DGX,2020-01-29,17.42,5.53
DGX,2020-01-30,16.22,0.29
DGX,2020-07-22,16.22,0.29
DGX,2020-07-23,13.44,-1.24
DGX,2020-10-21,13.44,-1.24
DGX,2020-10-22,38.66,-0.97
DGX,2021-02-03,38.66,-0.97
DGX,2021-02-04,37.36,-0.67
DGX,2023-04-26,37.36,-0.67
DGX,2023-04-27,10.32,-2.92
DGX,2023-07-25,10.32,-2.92
DGX,2023-07-26,17.11,-0.33
DGX,2023-10-23,17.11,-0.33
DGX,2023-10-24,16.03,4.93
DGX,2024-01-31,16.03,4.93
DGX,2024-02-01,15.4,0.42
DGX,2024-04-22,15.4,0.42
DGX,2024-04-23,14.36,4.01
DGX,2024-07-22,14.36,4.01
DGX,2024-07-23,16.31,-0.48
DGX,2024-10-21,16.31,-0.48
DGX,2024-10-22,15.61,-0.52
DGX,2025-01-29,15.61,-0.52
DGX,2025-01-30,14.9,15.95
DGX,2025-04-21,14.9,15.95
DGX,2025-04-22,14.65,0.36
DHI,2019-07-30,5.0,3.24
DHI,2019-11-11,5.0,3.24
DHI,2019-11-12,5.14,1.45
DHI,2020-01-26,5.14,1.45
DHI,2020-01-27,3.98,2.51
DHI,2020-04-27,3.98,2.51
DHI,2020-04-28,4.67,4.59
DHI,2020-07-27,4.67,4.59
DHI,2020-07-28,5.87,4.94
DHI,2020-11-09,5.87,4.94
DHI,2020-11-10,28.98,4.93
DHI,2021-01-25,28.98,4.93
DHI,2021-01-26,6.51,5.22
DHI,2021-04-21,6.51,5.22
DHI,2021-04-22,7.31,4.59
DHI,2021-07-21,7.31,4.59
DHI,2021-07-22,33.88,6.59
DHI,2021-11-08,33.88,6.59
DHI,2021-11-09,37.34,3.37
DHI,2022-02-01,37.34,3.37
DHI,2022-02-02,29.88,10.2
DHI,2022-04-25,29.88,10.2
DHI,2022-04-26,35.41,4.1
DHI,2022-07-20,35.41,4.1
DHI,2022-07-21,37.84,6.74
DHI,2022-11-08,37.84,6.74
DHI,2022-11-09,34.85,8.19
DHI,2023-01-23,34.85,8.19
DHI,2023-01-24,19.39,5.13
DHI,2023-04-19,19.39,5.13
DHI,2023-04-20,18.44,-0.29
DHI,2023-07-19,18.44,-0.29
DHI,2023-07-20,25.21,2.99
DHI,2023-11-06,25.21,2.99
DHI,2023-11-07,27.23,3.7
DHI,2024-01-22,27.23,3.7
DHI,2024-01-23,16.53,0.8
DHI,2024-04-17,16.53,0.8
DHI,2024-04-18,19.96,2.45
DHI,2024-07-17,19.96,2.45
DHI,2024-07-18,22.34,3.05
DHI,2024-10-28,22.34,3.05
DHI,2024-10-29,20.55,2.19
DHI,2025-01-20,20.55,2.19
DHI,2025-01-21,13.45,2.71
DHI,2025-04-16,13.45,2.71
DHI,2025-04-17,13.16,-2.98
DHR,2019-07-18,11.15,8.24
DHR,2019-10-23,11.15,8.24
DHR,2019-10-24,11.01,2.99
DHR,2020-01-29,11.01,2.99
DHR,2020-01-30,12.34,15.4
DHR,2020-05-05,12.34,15.4
DHR,2020-05-06,9.87,0.89
DHR,2020-07-22,9.87,0.89
DHR,2020-07-23,12.58,11.03
DHR,2020-10-21,12.58,11.03
DHR,2020-10-22,13.79,3.39
DHR,2021-01-27,13.79,3.39
DHR,2021-01-28,15.93,2.28
DHR,2021-04-21,15.93,2.28
DHR,2021-04-22,18.7,4.49
DHR,2021-07-21,18.7,4.49
DHR,2021-07-22,17.62,-0.97
DHR,2021-10-20,17.62,-0.97
DHR,2021-10-21,16.56,3.45
DHR,2022-01-26,16.56,3.45
DHR,2022-01-27,18.14,5.73
DHR,2022-04-20,18.14,5.73
DHR,2022-04-21,14.5,0.83
DHR,2022-07-20,14.5,0.83
DHR,2022-07-21,17.69,0.25
DHR,2022-10-19,17.69,0.25
DHR,2022-10-20,16.17,-1.9
DHR,2023-01-23,16.17,-1.9
DHR,2023-01-24,17.64,-0.95
DHR,2023-04-24,17.64,-0.95
DHR,2023-04-25,13.86,4.1
DHR,2023-07-24,13.86,4.1
DHR,2023-07-25,11.84,0.82
DHR,2023-10-23,11.84,0.82
DHR,2023-10-24,11.58,-0.16
DHR,2024-01-29,11.58,-0.16
DHR,2024-01-30,11.78,3.34
DHR,2024-04-22,11.78,3.34
DHR,2024-04-23,14.4,-3.7
DHR,2024-07-22,14.4,-3.7
DHR,2024-07-23,9.9,-1.29
DHR,2024-10-21,9.9,-1.29
DHR,2024-10-22,9.86,-5.81
DHR,2025-01-28,9.86,-5.81
DHR,2025-01-29,12.34,2.62
DHR,2025-04-21,12.34,2.62
DHR,2025-04-22,10.81,-3.81
DIS,2019-08-06,10.86,-2.27
DIS,2019-11-06,10.86,-2.27
DIS,2019-11-07,9.25,-7.4
DIS,2020-02-03,9.25,-7.4
DIS,2020-02-04,12.66,3.59
DIS,2020-05-04,12.66,3.59
DIS,2020-05-05,5.34,2.66
DIS,2020-08-03,5.34,2.66
DIS,2020-08-04,1.64,0.66
DIS,2020-11-11,1.64,0.66
DIS,2020-11-12,-1.26,-2.94
DIS,2021-02-10,-1.26,-2.94
DIS,2021-02-11,1.41,0.17
DIS,2021-05-12,1.41,0.17
DIS,2021-05-13,1.72,-0.81
DIS,2021-08-11,1.72,-0.81
DIS,2021-08-12,1.96,0.98
DIS,2021-11-09,1.96,0.98
DIS,2021-11-10,0.9,0.69
DIS,2022-02-08,0.9,0.69
DIS,2022-02-09,2.23,-0.15
DIS,2022-05-10,2.23,-0.15
DIS,2022-05-11,8.44,-0.42
DIS,2022-08-09,8.44,-0.42
DIS,2022-08-10,8.71,0.8
DIS,2022-11-07,8.71,0.8
DIS,2022-11-08,2.77,-0.22
DIS,2023-02-07,2.77,-0.22
DIS,2023-02-08,1.98,-0.74
DIS,2023-05-09,1.98,-0.74
DIS,2023-05-10,16.98,1.35
DIS,2023-08-08,16.98,1.35
DIS,2023-08-09,7.82,-0.52
DIS,2023-11-07,7.82,-0.52
DIS,2023-11-08,6.1,0.88
DIS,2024-02-06,6.1,0.88
DIS,2024-02-07,9.98,-3.8
DIS,2024-05-06,9.98,-3.8
DIS,2024-05-07,9.04,-1.35
DIS,2024-08-06,9.04,-1.35
DIS,2024-08-07,10.25,1.36
DIS,2024-11-13,10.25,1.36
DIS,2024-11-14,8.48,-0.79
DIS,2025-02-04,8.48,-0.79
DIS,2025-02-05,13.04,0.42
DIS,2025-05-06,13.04,0.42
DIS,2025-05-07,7.12,-0.62
DLR,2019-07-30,1.24,0.38
DLR,2019-10-28,1.24,0.38
DLR,2019-10-29,2.1,-1.1
DLR,2020-02-12,2.1,-1.1
DLR,2020-02-13,3.27,-0.45
DLR,2020-05-06,3.27,-0.45
DLR,2020-05-07,1.54,43.55
DLR,2020-07-29,1.54,43.55
DLR,2020-07-30,0.32,2.26
DLR,2020-10-28,0.32,2.26
DLR,2020-10-29,0.96,4.64
DLR,2021-02-10,0.96,4.64
DLR,2021-02-11,1.03,1.81
DLR,2021-04-28,1.03,1.81
DLR,2021-04-29,2.11,-1.48
DLR,2021-07-28,2.11,-1.48
DLR,2021-07-29,0.73,1.71
DLR,2021-10-25,0.73,1.71
DLR,2021-10-26,2.86,-0.84
DLR,2022-02-16,2.86,-0.84
DLR,2022-02-17,6.0,1.46
DLR,2022-04-27,6.0,1.46
DLR,2022-04-28,1.42,0.86
DLR,2022-07-27,1.42,0.86
DLR,2022-07-28,1.22,-1.98
DLR,2022-10-25,1.22,-1.98
DLR,2022-10-26,1.33,9.06
DLR,2023-02-15,1.33,9.06
DLR,2023-02-16,-0.09,5.79
DLR,2023-04-26,-0.09,5.79
DLR,2023-04-27,1.35,1.13
DLR,2023-07-26,1.35,1.13
DLR,2023-07-27,2.48,1.04
DLR,2023-10-25,2.48,1.04
DLR,2023-10-26,0.58,-1.08
DLR,2024-02-14,0.58,-1.08
DLR,2024-02-15,0.39,5.2
DLR,2024-05-02,0.39,5.2
DLR,2024-05-03,5.69,-3.36
DLR,2024-07-24,5.69,-3.36
DLR,2024-07-25,1.41,2.28
DLR,2024-10-23,1.41,2.28
DLR,2024-10-24,0.78,3.87
DLR,2025-02-12,0.78,3.87
DLR,2025-02-13,0.84,-0.03
DLR,2025-04-23,0.84,-0.03
DLR,2025-04-24,1.87,-0.45
DLTR,2019-08-29,12.41,0.72
DLTR,2019-11-25,12.41,0.72
DLTR,2019-11-26,14.86,1.27
DLTR,2020-03-03,14.86,1.27
DLTR,2020-03-04,27.49,-0.85
DLTR,2020-05-27,27.49,-0.85
DLTR,2020-05-28,16.14,4.58
DLTR,2020-08-26,16.14,4.58
DLTR,2020-08-27,15.69,0.97
DLTR,2020-11-23,15.69,0.97
DLTR,2020-11-24,19.17,-0.09
DLTR,2021-03-02,19.17,-0.09
DLTR,2021-03-03,28.23,0.21
DLTR,2021-05-26,28.23,0.21
DLTR,2021-05-27,20.39,1.71
DLTR,2021-08-25,20.39,1.71
DLTR,2021-08-26,15.66,-2.88
DLTR,2021-11-22,15.66,-2.88
DLTR,2021-11-23,12.16,4.62
DLTR,2022-05-25,12.16,4.62
DLTR,2022-05-26,26.89,1.55
DLTR,2022-08-24,26.89,1.55
DLTR,2022-08-25,11.5,2.99
DLTR,2022-11-21,11.5,2.99
DLTR,2022-11-22,3.2,1.36
DLTR,2023-02-28,3.2,1.36
DLTR,2023-03-01,21.25,1.03
DLTR,2023-05-24,21.25,1.03
DLTR,2023-05-25,14.74,0.49
DLTR,2023-08-23,14.74,0.49
DLTR,2023-08-24,9.19,0.38
DLTR,2023-11-28,9.19,0.38
DLTR,2023-11-29,2.48,1.38
DLTR,2024-03-12,2.48,1.38
DLTR,2024-03-13,27.67,2.57
DLTR,2024-06-04,27.67,2.57
DLTR,2024-06-05,17.04,-8.35
DLTR,2024-09-03,17.04,-8.35
DLTR,2024-09-04,11.37,0.39
DLTR,2024-12-03,11.37,0.39
DLTR,2024-12-04,12.8,2.29
DLTR,2025-03-25,12.8,2.29
DLTR,2025-03-26,7.83,3.17
DLTR,2025-06-03,7.83,3.17
DLTR,2025-06-04,6.84,-20.1
DOV,2020-07-22,21.67,1.9
DOV,2020-10-19,21.67,1.9
DOV,2020-10-20,29.26,-1.41
DOV,2021-01-27,29.26,-1.41
DOV,2021-01-28,27.14,1.85
DOV,2021-04-19,27.14,1.85
DOV,2021-04-20,7.63,1.3
DOV,2021-07-19,7.63,1.3
DOV,2021-07-20,33.17,3.87
DOV,2021-10-18,33.17,3.87
DOV,2021-10-19,30.31,2.83
DOV,2022-01-26,30.31,2.83
DOV,2022-01-27,25.61,5.06
DOV,2022-04-20,25.61,5.06
DOV,2022-04-21,25.86,0.94
DOV,2022-07-20,25.86,0.94
DOV,2022-07-21,28.37,2.92
DOV,2022-10-19,28.37,2.92
DOV,2022-10-20,30.91,-1.43
DOV,2023-01-30,30.91,-1.43
DOV,2023-01-31,29.45,2.29
DOV,2023-04-25,29.45,2.29
DOV,2023-04-26,24.94,-0.84
DOV,2023-07-24,24.94,-0.84
DOV,2023-07-25,25.24,0.9
DOV,2023-10-23,25.24,0.9
DOV,2023-10-24,27.88,-1.19
DOV,2024-01-31,27.88,-1.19
DOV,2024-02-01,27.78,5.35
DOV,2024-04-24,27.78,5.35
DOV,2024-04-25,21.25,5.63
DOV,2024-07-24,21.25,5.63
DOV,2024-07-25,24.88,-5.8
DOV,2024-10-23,24.88,-5.8
DOV,2024-10-24,22.71,5.5
DOV,2025-01-29,22.71,5.5
DOV,2025-01-30,19.26,5.0
DOV,2025-04-23,19.26,5.0
DOV,2025-04-24,16.08,1.11
DOW,2019-07-25,11.57,-18.62
DOW,2019-10-23,11.57,-18.62
DOW,2019-10-24,15.38,0.07
DOW,2020-01-28,15.38,0.07
DOW,2020-01-29,14.92,-6.8
DOW,2020-04-29,14.92,-6.8
DOW,2020-04-30,13.28,0.27
DOW,2020-07-22,13.28,0.27
DOW,2020-07-23,-5.94,-2.32
DOW,2020-10-21,-5.94,-2.32
DOW,2020-10-22,12.08,1.13
DOW,2021-01-27,12.08,1.13
DOW,2021-01-28,19.59,2.54
DOW,2021-04-21,19.59,2.54
DOW,2021-04-22,31.0,-1.68
DOW,2021-07-21,31.0,-1.68
DOW,2021-07-22,55.75,2.2
DOW,2021-10-20,55.75,2.2
DOW,2021-10-21,51.8,-0.03
DOW,2022-01-26,51.8,-0.03
DOW,2022-01-27,37.27,2.01
DOW,2022-04-20,37.27,2.01
DOW,2022-04-21,37.55,0.55
DOW,2022-07-20,37.55,0.55
DOW,2022-07-21,35.89,-1.88
DOW,2022-10-19,35.89,-1.88
DOW,2022-10-20,18.56,-4.16
DOW,2023-01-25,18.56,-4.16
DOW,2023-01-26,6.86,1.76
DOW,2023-04-24,6.86,1.76
DOW,2023-04-25,8.12,-2.12
DOW,2023-07-24,8.12,-2.12
DOW,2023-07-25,10.69,-1.72
DOW,2023-10-23,10.69,-1.72
DOW,2023-10-24,6.98,-0.01
DOW,2024-01-24,6.98,-0.01
DOW,2024-01-25,6.41,-0.55
DOW,2024-04-24,6.41,-0.55
DOW,2024-04-25,8.51,1.47
DOW,2024-07-24,8.51,1.47
DOW,2024-07-25,10.5,-0.49
DOW,2024-10-23,10.5,-0.49
DOW,2024-10-24,7.3,1.47
DOW,2025-01-29,7.3,1.47
DOW,2025-01-30,0.04,-3.5
DOW,2025-04-23,0.04,-3.5
DOW,2025-04-24,0.1,0.33
DPZ,2019-07-16,-12.57,0.56
DPZ,2019-10-07,-12.57,0.56
DPZ,2019-10-08,-11.83,13.8
DPZ,2020-02-19,-11.83,13.8
DPZ,2020-02-20,-16.34,2.48
DPZ,2020-04-22,-16.34,2.48
DPZ,2020-04-23,-14.29,-3.32
DPZ,2020-07-15,-14.29,-3.32
DPZ,2020-07-16,-14.22,6.1
DPZ,2020-10-07,-14.22,6.1
DPZ,2020-10-08,-12.21,3.55
DPZ,2021-02-24,-12.21,3.55
DPZ,2021-02-25,-18.66,2.47
DPZ,2021-04-28,-18.66,2.47
DPZ,2021-04-29,-14.41,-5.24
DPZ,2021-07-21,-14.41,-5.24
DPZ,2021-07-22,-12.89,0.13
DPZ,2021-10-13,-12.89,0.13
DPZ,2021-10-14,-11.65,-0.2
DPZ,2022-04-27,-11.65,-0.2
DPZ,2022-04-28,-8.65,-1.45
DPZ,2022-07-20,-8.65,-1.45
DPZ,2022-07-21,-9.79,-2.68
DPZ,2022-10-12,-9.79,-2.68
DPZ,2022-10-13,-9.46,2.44
DPZ,2023-02-22,-9.46,2.44
DPZ,2023-02-23,-13.2,-2.75
DPZ,2023-07-23,-13.2,-2.75
DPZ,2023-07-24,-10.52,1.46
DPZ,2023-10-11,-10.52,1.46
DPZ,2023-10-12,-14.2,3.42
DPZ,2024-02-25,-14.2,3.42
DPZ,2024-02-26,-15.23,4.17
DPZ,2024-04-28,-15.23,4.17
DPZ,2024-04-29,-6.28,6.38
DPZ,2024-07-17,-6.28,6.38
DPZ,2024-07-18,-14.26,-4.36
DPZ,2024-10-09,-14.26,-4.36
DPZ,2024-10-10,-14.94,-2.14
DPZ,2025-02-23,-14.94,-2.14
DPZ,2025-02-24,-17.07,8.09
DPZ,2025-04-27,-17.07,8.09
DPZ,2025-04-28,-15.2,-3.53
DRI,2019-09-19,28.79,64.94
DRI,2019-12-18,28.79,64.94
DRI,2019-12-19,23.79,0.24
DRI,2020-03-18,23.79,0.24
DRI,2020-03-19,40.44,2.37
DRI,2020-06-24,40.44,2.37
DRI,2020-06-25,-26.47,-0.27
DRI,2020-09-23,-26.47,-0.27
DRI,2020-09-24,3.11,-1.57
DRI,2020-12-17,3.11,-1.57
DRI,2020-12-18,16.05,1.41
DRI,2021-03-24,16.05,1.41
DRI,2021-03-25,20.55,1.7
DRI,2021-06-23,20.55,1.7
DRI,2021-06-24,39.98,5.55
DRI,2021-09-22,39.98,5.55
DRI,2021-09-23,33.3,-1.07
DRI,2021-12-16,33.3,-1.07
DRI,2021-12-17,29.22,-1.31
DRI,2022-03-23,29.22,-1.31
DRI,2022-03-24,40.52,-1.9
DRI,2022-06-22,40.52,-1.9
DRI,2022-06-23,50.81,-0.68
DRI,2022-09-21,50.81,-0.68
DRI,2022-09-22,35.54,-1.2
DRI,2022-12-15,35.54,-1.2
DRI,2022-12-16,36.66,0.11
DRI,2023-03-22,36.66,0.11
DRI,2023-03-23,56.41,0.5
DRI,2023-06-21,56.41,0.5
DRI,2023-06-22,59.38,1.65
DRI,2023-09-20,59.38,1.65
DRI,2023-09-21,39.91,10.03
DRI,2023-12-14,39.91,10.03
DRI,2023-12-15,42.39,0.47
DRI,2024-03-20,42.39,0.47
DRI,2024-03-21,59.78,0.32
DRI,2024-06-19,59.78,0.32
DRI,2024-06-20,57.55,-0.31
DRI,2024-09-18,57.55,-0.31
DRI,2024-09-19,38.08,0.29
DRI,2024-12-18,38.08,0.29
DRI,2024-12-19,45.56,10.25
DRI,2025-03-19,45.56,10.25
DRI,2025-03-20,61.8,0.33
DRI,2025-06-19,61.8,0.33
DRI,2025-06-20,62.31,0.21
DVA,2019-08-01,18.3,3.88
DVA,2019-11-04,18.3,3.88
DVA,2019-11-05,29.14,0.92
DVA,2020-02-09,29.14,0.92
DVA,2020-02-10,43.53,-0.99
DVA,2020-05-04,43.53,-0.99
DVA,2020-05-05,45.44,-2.91
DVA,2020-07-29,45.44,-2.91
DVA,2020-07-30,47.17,-0.2
DVA,2020-10-28,47.17,-0.2
DVA,2020-10-29,47.9,0.08
DVA,2021-02-10,47.9,0.08
DVA,2021-02-11,13.08,-0.81
DVA,2022-10-27,13.08,-0.81
DVA,2022-10-28,74.1,-0.2
DVA,2023-02-21,74.1,-0.2
DVA,2023-02-22,35.12,-1.18
DVA,2023-05-07,35.12,-1.18
DVA,2023-05-08,39.11,1.38
DVA,2023-08-02,39.11,1.38
DVA,2023-08-03,77.57,-0.18
DVA,2023-11-06,77.57,-0.18
DVA,2023-11-07,89.01,-0.21
DVA,2024-02-12,89.01,-0.21
DVA,2024-02-13,53.44,3.18
DVA,2024-05-01,53.44,3.18
DVA,2024-05-02,82.53,-2.33
DVA,2024-08-05,82.53,-2.33
DVA,2024-08-06,114.27,2.81
DVA,2024-10-28,114.27,2.81
DVA,2024-10-29,42.11,-1.25
DVA,2025-02-12,42.11,-1.25
DVA,2025-02-13,74.04,-0.96
DVN,2019-08-06,9.7,-13.54
DVN,2019-11-04,9.7,-13.54
DVN,2019-11-05,1.73,-4.7
DVN,2020-02-17,1.73,-4.7
DVN,2020-02-18,8.43,-18.76
DVN,2020-05-04,8.43,-18.76
DVN,2020-05-05,1.81,-7.06
DVN,2020-08-03,1.81,-7.06
DVN,2020-08-04,-7.39,-0.3
DVN,2020-10-28,-7.39,-0.3
DVN,2020-10-29,-1.54,-4.01
DVN,2021-05-03,-1.54,-4.01
DVN,2021-05-04,5.3,106.39
DVN,2021-08-02,5.3,106.39
DVN,2021-08-03,19.48,-1.92
DVN,2021-11-01,19.48,-1.92
DVN,2021-11-02,33.85,4.94
DVN,2022-02-14,33.85,4.94
DVN,2022-02-15,41.13,-0.15
DVN,2022-05-01,41.13,-0.15
DVN,2022-05-02,54.09,3.58
DVN,2022-07-31,54.09,3.58
DVN,2022-08-01,70.43,6.5
DVN,2022-10-31,70.43,6.5
DVN,2022-11-01,54.53,1.57
DVN,2023-02-13,54.53,1.57
DVN,2023-02-14,39.38,0.7
DVN,2023-05-07,39.38,0.7
DVN,2023-05-08,34.39,-1.27
DVN,2023-07-31,34.39,-1.27
DVN,2023-08-01,27.46,-0.28
DVN,2023-11-06,27.46,-0.28
DVN,2023-11-07,37.35,3.79
DVN,2024-02-26,37.35,3.79
DVN,2024-02-27,30.45,1.03
DVN,2024-04-30,30.45,1.03
DVN,2024-05-01,23.78,1.99
DVN,2024-08-05,23.78,1.99
DVN,2024-08-06,28.64,0.74
DVN,2024-11-04,28.64,0.74
DVN,2024-11-05,20.37,20.27
DVN,2025-02-17,20.37,20.27
DVN,2025-02-18,21.02,0.75
DVN,2025-05-05,21.02,0.75
DVN,2025-05-06,21.46,1.44
DXCM,2019-07-31,4.6,11.93
DXCM,2019-11-05,4.6,11.93
DXCM,2019-11-06,33.26,2.31
DXCM,2020-02-12,33.26,2.31
DXCM,2020-02-13,12.93,2.6
DXCM,2020-07-27,12.93,2.6
DXCM,2020-07-28,6.74,6.04
DXCM,2020-10-26,6.74,6.04
DXCM,2020-10-27,26.24,3.3
DXCM,2021-02-10,26.24,3.3
DXCM,2021-02-11,21.75,2.51
DXCM,2021-07-28,21.75,2.51
DXCM,2021-07-29,15.46,3.17
DXCM,2021-10-27,15.46,3.17
DXCM,2021-10-28,17.32,-6.1
DXCM,2022-02-09,17.32,-6.1
DXCM,2022-02-10,12.58,10.05
DXCM,2023-04-26,12.58,10.05
DXCM,2023-04-27,3.14,2.3
DXCM,2023-07-26,3.14,2.3
DXCM,2023-07-27,25.74,23.66
DXCM,2023-10-25,25.74,23.66
DXCM,2023-10-26,37.14,-3.29
DXCM,2024-02-07,37.14,-3.29
DXCM,2024-02-08,37.41,-5.03
DXCM,2024-04-24,37.41,-5.03
DXCM,2024-04-25,23.79,3.48
DXCM,2024-07-24,23.79,3.48
DXCM,2024-07-25,29.79,4.89
DXCM,2024-10-23,29.79,4.89
DXCM,2024-10-24,32.61,-6.55
DXCM,2025-02-12,32.61,-6.55
DXCM,2025-02-13,34.85,2.06
DXCM,2025-04-30,34.85,2.06
DXCM,2025-05-01,23.38,4.12
EA,2019-07-30,1.25,8.84
EA,2019-10-28,1.25,8.84
EA,2019-10-29,16.65,8.66
EA,2020-01-29,16.65,8.66
EA,2020-01-30,11.81,5.36
EA,2020-05-04,11.81,5.36
EA,2020-05-05,17.09,-0.44
EA,2020-07-29,17.09,-0.44
EA,2020-07-30,5.45,1.55
EA,2020-11-04,5.45,1.55
EA,2020-11-05,0.7,1.65
EA,2021-02-01,0.7,1.65
EA,2021-02-02,11.25,8.28
EA,2021-05-10,11.25,8.28
EA,2021-05-11,18.1,6.99
EA,2021-08-03,18.1,6.99
EA,2021-08-04,2.95,-4.17
EA,2021-11-02,2.95,-4.17
EA,2021-11-03,5.47,2.24
EA,2022-01-31,5.47,2.24
EA,2022-02-01,11.8,7.0
EA,2022-05-09,11.8,7.0
EA,2022-05-10,21.69,-0.93
EA,2022-08-01,21.69,-0.93
EA,2022-08-02,6.88,-4.41
EA,2022-10-31,6.88,-4.41
EA,2022-11-01,20.94,-0.86
EA,2023-01-30,20.94,-0.86
EA,2023-01-31,40.53,2.99
EA,2023-05-08,40.53,2.99
EA,2023-05-09,24.1,-0.08
EA,2023-07-31,24.1,-0.08
EA,2023-08-01,14.37,-2.79
EA,2023-10-31,14.37,-2.79
EA,2023-11-01,21.34,0.43
EA,2024-01-29,21.34,0.43
EA,2024-01-30,42.5,3.64
EA,2024-05-06,42.5,3.64
EA,2024-05-07,19.68,-1.45
EA,2024-07-29,19.68,-1.45
EA,2024-07-30,7.47,-5.31
EA,2024-10-28,7.47,-5.31
EA,2024-10-29,7.72,3.37
EA,2025-02-03,7.72,3.37
